,id,title,prefix,ocr_url
289,mc00456-001-bx0006-006-001,Cats' shelters,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0006-006-001/mc00456-001-bx0006-006-001.txt
290,mc00620-001-bx0001-084-001,"Chapter 96, public statutes of Rhode Island, Section 1 to Section 16 inclusive",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-084-001/mc00620-001-bx0001-084-001.txt
291,mc00344-001-bx0001_35-008-000,Charles Pusey,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_35-008-000/mc00344-001-bx0001_35-008-000.txt
292,mc00456-001-bx0002-016-001,Childbirth mortality: startling facts and figures,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-016-001/mc00456-001-bx0002-016-001.txt
293,mc00620-001-bx0001-022-001,Children in humane work,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-022-001/mc00620-001-bx0001-022-001.txt
294,mc00620-001-hb0002-019-010,Christ and the lower creatures,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-hb0002-019-010/mc00620-001-hb0002-019-010.txt
295,mc00620-001-bx0001-023-001,Christ and the lower creatures,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-023-001/mc00620-001-bx0001-023-001.txt
296,mc00620-001-bx0001-024-001,Christ crucified,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-024-001/mc00620-001-bx0001-024-001.txt
297,mc00236_2596539_20200109_888,"Christianity and the Oppression of Animals, undated",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2596539_20200109_888/mc00236_2596539_20200109_888.txt
298,mc00344-001-bx0001_38-009-000,Christine Stevens Correspondence,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_38-009-000/mc00344-001-bx0001_38-009-000.txt
299,mc00344-001-lb0001_41-005-000,"Christine Stevens Miscellaneous Letters, Clippings, and Other Materials",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_41-005-000/mc00344-001-lb0001_41-005-000.txt
300,mc00344-001-lb0001_41-001-000,"Christine Stevens Miscellaneous Letters, Clippings, and Other Materials",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_41-001-000/mc00344-001-lb0001_41-001-000.txt
301,mc00344-001-lb0001_41-002-000,"Christine Stevens Miscellaneous Letters, Clippings, and Other Materials",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_41-002-000/mc00344-001-lb0001_41-002-000.txt
302,mc00344-001-lb0001_41-003-000,"Christine Stevens Miscellaneous Letters, Clippings, and Other Materials",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_41-003-000/mc00344-001-lb0001_41-003-000.txt
303,mc00344-001-lb0001_40-005-000,"Christine Stevens Miscellaneous Letters, Clippings, and Other Materials",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_40-005-000/mc00344-001-lb0001_40-005-000.txt
304,mc00344-001-lb0001_40-004-000,"Christine Stevens Miscellaneous Letters, Clippings, and Other Materials",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_40-004-000/mc00344-001-lb0001_40-004-000.txt
305,mc00344-001-lb0001_40-003-000,"Christine Stevens Miscellaneous Letters, Clippings, and Other Materials",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_40-003-000/mc00344-001-lb0001_40-003-000.txt
306,mc00456-001-bx0001-005-001,Christmas stationery designed by Fougasse for The Universities Federation for Animal Welfare,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0001-005-001/mc00456-001-bx0001-005-001.txt
307,mc00236_2596544_20200109_894,"Classroom Dissection: Just Say No!, undated",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2596544_20200109_894/mc00236_2596544_20200109_894.txt
308,mc00620-001-bx0001-025-001,Collections by children,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-025-001/mc00620-001-bx0001-025-001.txt
309,mc00456-001-bx0002-020-001,Colonel Osborn on Christianity and modern science,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-020-001/mc00456-001-bx0002-020-001.txt
310,mc00456-001-bx0002-021-001,"Commentary on the Cruelty to Animals Act, 1876",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-021-001/mc00456-001-bx0002-021-001.txt
311,mc00456-001-bx0002-022-001,"Comments on the debate in the House of Commons, April 4, 1833, on Mr. Reid's bill for the total prohibition of vivisection",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-022-001/mc00456-001-bx0002-022-001.txt
312,mc00620-001-bx0001-026-001,Compulsory vaccination is a crime,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-026-001/mc00620-001-bx0001-026-001.txt
313,mc00344-002-bx0002-09-011-000,Congressional Responses: Bourke B. Hickenlooper,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-011-000/mc00344-002-bx0002-09-011-000.txt
314,mc00344-002-bx0002-09-019-000,Congressional Responses: Daniel K. Inouye (D - Hawai'i),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-019-000/mc00344-002-bx0002-09-019-000.txt
315,mc00344-002-bx0002-09-007-000,Congressional Responses: Floyd K. Haskell (R - Colorado),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-007-000/mc00344-002-bx0002-09-007-000.txt
316,mc00344-002-bx0002-09-003-000,Congressional Responses: Fred R. Harris (D - Oklahoma),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-003-000/mc00344-002-bx0002-09-003-000.txt
317,mc00344-002-bx0002-09-004-000,Congressional Responses: Gary Hart,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-004-000/mc00344-002-bx0002-09-004-000.txt
318,mc00344-002-bx0002-09-001-000,Congressional Responses: H,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-001-000/mc00344-002-bx0002-09-001-000.txt
319,mc00344-002-bx0002-09-016-000,Congressional Responses: Harold E. Hughes (D - Iowa),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-016-000/mc00344-002-bx0002-09-016-000.txt
320,mc00344-002-bx0002-09-020-000,Congressional Responses: Henry M. Jackson (D - Washington),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-020-000/mc00344-002-bx0002-09-020-000.txt
321,mc00344-002-bx0002-09-017-000,Congressional Responses: Hubert H. Humphrey (D - Minnesota),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-017-000/mc00344-002-bx0002-09-017-000.txt
322,mc00344-002-bx0002-09-018-000,Congressional Responses: I-J,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-018-000/mc00344-002-bx0002-09-018-000.txt
323,mc00344-002-bx0002-09-012-000,Congressional Responses: Lister Hill (D - Alabama),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-012-000/mc00344-002-bx0002-09-012-000.txt
324,mc00344-002-bx0002-09-008-000,Congressional Responses: Mark O. Hatfield (R - Oregon),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-008-000/mc00344-002-bx0002-09-008-000.txt
325,mc00344-002-bx0002-09-005-000,Congressional Responses: Philip A. Hart (D - Michigan),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-005-000/mc00344-002-bx0002-09-005-000.txt
326,mc00344-002-bx0002-09-014-000,Congressional Responses: Roman L. Hruska (R - Nebraska),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-014-000/mc00344-002-bx0002-09-014-000.txt
327,mc00344-002-bx0002-09-010-000,Congressional Responses: S.I. Hayakawa (R - California),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-010-000/mc00344-002-bx0002-09-010-000.txt
328,mc00344-002-bx0002-09-013-000,Congressional Responses: Spessard L. Holland (D - Florida),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-013-000/mc00344-002-bx0002-09-013-000.txt
329,mc00344-002-bx0002-09-006-000,Congressional Responses: Vance Hartke (D - Indiana),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-006-000/mc00344-002-bx0002-09-006-000.txt
330,mc00344-002-bx0002-09-015-000,Congressional Responses: Walker D. Huddleston (R - Kentucky),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-015-000/mc00344-002-bx0002-09-015-000.txt
331,mc00344-002-bx0002-09-009-000,Congressional Responses: William D. Hathaway (R - Maine),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-002-bx0002-09-009-000/mc00344-002-bx0002-09-009-000.txt
332,mc00344-001-lb0001_24-002-000,"Correspondence and related materials, Ann Cottrell Free",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_24-002-000/mc00344-001-lb0001_24-002-000.txt
333,mc00344-001-lb0001_24-003-000,"Correspondence and related materials, Ann Cottrell Free",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_24-003-000/mc00344-001-lb0001_24-003-000.txt
334,mc00344-001-lb0001_24-001-000,"Correspondence and related materials, Ann Cottrell Free",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_24-001-000/mc00344-001-lb0001_24-001-000.txt
335,mc00620-001-bx0001-029-001,Course of lectures on humane subjects along practical educational lines,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-029-001/mc00620-001-bx0001-029-001.txt
336,mc00456-001-bx0002-029-001,Cruel experiments on dogs and cats performed in British laboratories,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-029-001/mc00456-001-bx0002-029-001.txt
337,mc00456-001-bx0002-033-007,"Cruel sports, vol. 10, no. 1",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-033-007/mc00456-001-bx0002-033-007.txt
338,mc00456-001-bx0002-030-001,"Cruel sports, vol. 8, no. 1",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-030-001/mc00456-001-bx0002-030-001.txt
339,mc00456-001-bx0002-031-004,"Cruel sports, vol. 8, no. 10",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-031-004/mc00456-001-bx0002-031-004.txt
340,mc00456-001-bx0002-031-005,"Cruel sports, vol. 8, no. 11",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-031-005/mc00456-001-bx0002-031-005.txt
341,mc00456-001-bx0002-031-006,"Cruel sports, vol. 8, no. 12",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-031-006/mc00456-001-bx0002-031-006.txt
342,mc00456-001-bx0002-030-002,"Cruel sports, vol. 8, no. 2",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-030-002/mc00456-001-bx0002-030-002.txt
343,mc00456-001-bx0002-030-003,"Cruel sports, vol. 8, no. 4",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-030-003/mc00456-001-bx0002-030-003.txt
344,mc00456-001-bx0002-030-004,"Cruel sports, vol. 8, no. 5",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-030-004/mc00456-001-bx0002-030-004.txt
345,mc00456-001-bx0002-030-005,"Cruel sports, vol. 8, no. 6",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-030-005/mc00456-001-bx0002-030-005.txt
346,mc00456-001-bx0002-031-001,"Cruel sports, vol. 8, no. 7",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-031-001/mc00456-001-bx0002-031-001.txt
347,mc00456-001-bx0002-031-002,"Cruel sports, vol. 8, no. 8",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-031-002/mc00456-001-bx0002-031-002.txt
348,mc00456-001-bx0002-031-003,"Cruel sports, vol. 8, no. 9",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-031-003/mc00456-001-bx0002-031-003.txt
349,mc00456-001-bx0002-032-001,"Cruel sports, vol. 9, no. 1",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-032-001/mc00456-001-bx0002-032-001.txt
350,mc00456-001-bx0002-033-004,"Cruel sports, vol. 9, no. 10",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-033-004/mc00456-001-bx0002-033-004.txt
351,mc00456-001-bx0002-033-005,"Cruel sports, vol. 9, no. 11",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-033-005/mc00456-001-bx0002-033-005.txt
352,mc00456-001-bx0002-033-006,"Cruel sports, vol. 9, no. 12",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-033-006/mc00456-001-bx0002-033-006.txt
353,mc00456-001-bx0002-032-002,"Cruel sports, vol. 9, no. 2",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-032-002/mc00456-001-bx0002-032-002.txt
354,mc00456-001-bx0002-032-003,"Cruel sports, vol. 9, no. 4",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-032-003/mc00456-001-bx0002-032-003.txt
355,mc00456-001-bx0002-032-004,"Cruel sports, vol. 9, no. 6",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-032-004/mc00456-001-bx0002-032-004.txt
356,mc00456-001-bx0002-033-001,"Cruel sports, vol. 9, no. 7",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-033-001/mc00456-001-bx0002-033-001.txt
357,mc00456-001-bx0002-033-002,"Cruel sports, vol. 9, no. 8",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-033-002/mc00456-001-bx0002-033-002.txt
358,mc00456-001-bx0002-033-003,"Cruel sports, vol. 9, no. 9",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-033-003/mc00456-001-bx0002-033-003.txt
359,mc00456-001-bx0002-034-001,Cruelty and sentiment,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-034-001/mc00456-001-bx0002-034-001.txt
360,mc00620-001-bx0001-032-001,Cruelty to animals,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-032-001/mc00620-001-bx0001-032-001.txt
361,mc00456-001-bx0002-035-001,Cruelty to animals and the law,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-035-001/mc00456-001-bx0002-035-001.txt
362,mc00456-001-bx0002-036-001,Cruelty to birds: warning,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-036-001/mc00456-001-bx0002-036-001.txt
363,mc00456-001-bx0002-037-001,Cub-hunting (1925) (A massacre of innocents),mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-037-001/mc00456-001-bx0002-037-001.txt
364,mc00236_2596549_20200109_900,"Cultural Activism: Notes and Draft, undated",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2596549_20200109_900/mc00236_2596549_20200109_900.txt
365,mc00344-001-bx0001_44-007-000,"Cyrus Vance -- letter with booklet ""Stickeen: an Adventure with a Dog and a Glacier"" by John Muir",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_44-007-000/mc00344-001-bx0001_44-007-000.txt
366,mc00456-001-bx0002-039-001,Dates of the principal events connected with the anti-vivisection movement,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-039-001/mc00456-001-bx0002-039-001.txt
367,mc00456-001-bx0002-040-001,Days in the life of an inspector of the RSPCA,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-040-001/mc00456-001-bx0002-040-001.txt
368,mc00620-001-bx0001-035-001,Defence of vivisection,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-035-001/mc00620-001-bx0001-035-001.txt
369,mc00620-001-bx0001-036-001,Do not leave your cat to starve,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-036-001/mc00620-001-bx0001-036-001.txt
370,mc00456-001-bx0002-046-001,Docking and nicking of horses (prohibition) bill: 14 points against docking,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-046-001/mc00456-001-bx0002-046-001.txt
371,mc00344-001-bx0001_44-002-000,Dodie F. Ford correspondence,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_44-002-000/mc00344-001-bx0001_44-002-000.txt
372,mc00620-001-bx0001-037-001,Dog pounds and their management,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-037-001/mc00620-001-bx0001-037-001.txt
373,mc00456-001-bx0002-048-002,Donation form for the Universities Federation for Animal Welfare,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-048-002/mc00456-001-bx0002-048-002.txt
374,mc00456-001-bx0002-048-001,Donation form for the Universities Federation for Animal Welfare,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-048-001/mc00456-001-bx0002-048-001.txt
375,mc00344-001-bx0001_37-004-000,Dr. Carl Schlotthauer,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-bx0001_37-004-000/mc00344-001-bx0001_37-004-000.txt
376,mc00344-001-lb0001_42-002-000,"Dr. F. Jean Vinter, Universities Federation for Animal Welfare Correspondence",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_42-002-000/mc00344-001-lb0001_42-002-000.txt
377,mc00344-001-lb0001_42-003-000,"Dr. F. Jean Vinter, Universities Federation for Animal Welfare Correspondence",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_42-003-000/mc00344-001-lb0001_42-003-000.txt
378,mc00344-001-lb0001_42-001-000,"Dr. F. Jean Vinter, Universities Federation for Animal Welfare Correspondence",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00344-001-lb0001_42-001-000/mc00344-001-lb0001_42-001-000.txt
379,mc00456-001-bx0002-049-001,Dr. Leffingwell on Sanarelli's yellow fever experiments,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-049-001/mc00456-001-bx0002-049-001.txt
380,mc00456-001-bx0002-051-001,Drag hunting,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-051-001/mc00456-001-bx0002-051-001.txt
381,mc00456-001-bx0002-050-001,Drag hunting and its possibilities,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-050-001/mc00456-001-bx0002-050-001.txt
382,mc00456-001-bx0002-052-001,Dress in relation to animal life,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0002-052-001/mc00456-001-bx0002-052-001.txt
383,mc00620-001-bx0001-038-001,Early lessons in kindness or cruelty,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-038-001/mc00620-001-bx0001-038-001.txt
384,mc00456-001-bx0006-005-001,"Eighty-first annual report for the year ended December 31st, 1943",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0006-005-001/mc00456-001-bx0006-005-001.txt
385,mc00620-001-bx0001-039-001,Excerpts from press notices and comments by educators on A Manual of Moral and Humane Education,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-039-001/mc00620-001-bx0001-039-001.txt
386,mc00456-001-bx0003-005-001,Experiments on animals,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-005-001/mc00456-001-bx0003-005-001.txt
387,mc00456-001-bx0003-006-001,Experiments on animals. Are they justified?,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-006-001/mc00456-001-bx0003-006-001.txt
388,mc00456-001-bx0003-007-001,Experiments on hospital patients,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-007-001/mc00456-001-bx0003-007-001.txt
389,mc00456-001-bx0003-008-001,Experiments on human beings: vivisection up to date,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-008-001/mc00456-001-bx0003-008-001.txt
390,mc00456-001-bx0003-011-001,Fashion-infected sport,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-011-001/mc00456-001-bx0003-011-001.txt
391,mc00456-001-bx0003-012-001,Food and sport,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-012-001/mc00456-001-bx0003-012-001.txt
392,mc00456-001-bx0003-013-001,Fougasse illustrated blotter for ULAWS,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-013-001/mc00456-001-bx0003-013-001.txt
393,mc00456-001-bx0003-014-001,Fox-hunting: digging-out and earth-stopping,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-014-001/mc00456-001-bx0003-014-001.txt
394,mc00456-001-bx0003-015-001,Foxhunters' philosophy: a garland from five centuries,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-015-001/mc00456-001-bx0003-015-001.txt
395,mc00456-001-bx0003-017-001,Frances Power Cobbe,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-017-001/mc00456-001-bx0003-017-001.txt
396,mc00456-001-bx0005-017-008,Fundraising appeal from the P.D.S.A. to Mr. & Mrs. W. Telfer,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0005-017-008/mc00456-001-bx0005-017-008.txt
397,mc00620-001-bx0001-041-001,Fur and fashion; Air-gun and the birds; A wise fish,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-041-001/mc00620-001-bx0001-041-001.txt
398,mc00236_2595274_20191120_129,G. E. Moore: Early Essays: Miscellaneous Manuscript,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595274_20191120_129/mc00236_2595274_20191120_129.txt
399,mc00236_2595299_20191119_33,G. E. Moore: Early Essays: Notes,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595299_20191119_33/mc00236_2595299_20191119_33.txt
400,mc00236_2595369_20191119_105,G. E. Moore: Early Essays: Proof Chapter 10,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595369_20191119_105/mc00236_2595369_20191119_105.txt
401,mc00236_2595329_20191119_51,G. E. Moore: Early Essays: Proof Chapter 2,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595329_20191119_51/mc00236_2595329_20191119_51.txt
402,mc00236_2595334_20191119_57,G. E. Moore: Early Essays: Proof Chapter 3,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595334_20191119_57/mc00236_2595334_20191119_57.txt
403,mc00236_2595339_20191119_63,G. E. Moore: Early Essays: Proof Chapter 4,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595339_20191119_63/mc00236_2595339_20191119_63.txt
404,mc00236_2595344_20191119_69,G. E. Moore: Early Essays: Proof Chapter 5,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595344_20191119_69/mc00236_2595344_20191119_69.txt
405,mc00236_2595349_20191119_75,G. E. Moore: Early Essays: Proof Chapter 6,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595349_20191119_75/mc00236_2595349_20191119_75.txt
406,mc00236_2595354_20191119_81,G. E. Moore: Early Essays: Proof Chapter 7,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595354_20191119_81/mc00236_2595354_20191119_81.txt
407,mc00236_2595359_20191119_87,G. E. Moore: Early Essays: Proof Chapter 8,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595359_20191119_87/mc00236_2595359_20191119_87.txt
408,mc00236_2595364_20191119_93,G. E. Moore: Early Essays: Proof Chapter 9,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595364_20191119_93/mc00236_2595364_20191119_93.txt
409,mc00236_2595319_20191119_39,G. E. Moore: Early Essays: Proof Introduction,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595319_20191119_39/mc00236_2595319_20191119_39.txt
410,mc00236_2595374_20191120_117,G. E. Moore: Early Essays: Publisher's Reviews,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595374_20191120_117/mc00236_2595374_20191120_117.txt
411,mc00620-001-bx0001-045-001,Guardians of the nation's animals 1824-1924,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-045-001/mc00620-001-bx0001-045-001.txt
412,mc00620-001-bx0001-046-001,Harold's dream,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-046-001/mc00620-001-bx0001-046-001.txt
413,mc00236_2595379_20191212_741,"Health Care Ethics: Reviews, 1987-1988",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595379_20191212_741/mc00236_2595379_20191212_741.txt
414,mc00456-001-bx0003-022-001,Help pass the protection of birds bill,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-022-001/mc00456-001-bx0003-022-001.txt
415,mc00456-001-bx0003-023-001,Help the animal defence and anti-vivisection society to fight cruelty,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-023-001/mc00456-001-bx0003-023-001.txt
416,mc00456-001-bx0003-024-001,Hen batteries: cruelty which the purchaser of eggs can supress,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-024-001/mc00456-001-bx0003-024-001.txt
417,mc00236_2595384_20191121_171,"Heritage Series: Correspondence, 1985-1990",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595384_20191121_171/mc00236_2595384_20191121_171.txt
418,mc00236_2595389_20191206_651,"Heritage Series: Correspondence, 1991-1994",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00236_2595389_20191206_651/mc00236_2595389_20191206_651.txt
419,mc00456-001-bx0003-026-001,Hospitals in danger,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-026-001/mc00456-001-bx0003-026-001.txt
420,mc00620-001-hb0002-016-001,Hot-weather rules,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-hb0002-016-001/mc00620-001-hb0002-016-001.txt
421,mc00456-001-bx0003-027-001,How cats are protected by the law,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-027-001/mc00456-001-bx0003-027-001.txt
422,mc00456-001-bx0003-028-001,How dogs are treated in vivisection laboratories: Scottish experiments,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-028-001/mc00456-001-bx0003-028-001.txt
423,mc00620-001-bx0001-047-001,How the birds help the farmer,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-047-001/mc00620-001-bx0001-047-001.txt
424,mc00620-001-bx0001-048-001,How the church proposes to work,mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00620-001-bx0001-048-001/mc00620-001-bx0001-048-001.txt
425,mc00456-001-bx0003-029-001,"How to answer: a manual for speakers, dealing with the chief points of the anti-vivisection controversy",mc,https://ocr.lib.ncsu.edu/ocr/mc/mc00456-001-bx0003-029-001/mc00456-001-bx0003-029-001.txt
